0,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
199663,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
199861,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
399653,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
1099685,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
1299660,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
1299843,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
1499653,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
2200015,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
2399676,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
2399917,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
2599668,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
3299850,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
3499680,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
3499914,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
3699673,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
4399862,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
4599663,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
4599880,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
4799659,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
5499925,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
5699619,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
5699827,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
5899623,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
6599786,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
6799601,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
6799764,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
6999741,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
7699914,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
7899579,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
7899759,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
8099608,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
8799953,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
8999658,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
8999819,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
9199651,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
9900033,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
10099658,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
10099867,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
10299653,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
10999875,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
11199816,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
11200105,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
11399667,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
12099670,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
12299655,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
12299826,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
12499669,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
13199867,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
13399678,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
13399898,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
13599660,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
14299951,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
14499676,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
14499914,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
14699660,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
15399769,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
15599650,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
15599947,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
15799564,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
16499905,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
16699801,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
16700066,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
16899751,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
17599764,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
17799775,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
17799925,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
17999688,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
18700004,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
18899609,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
18899897,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
19099740,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
19799883,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
19999594,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
19999812,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
20199599,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
20899771,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
21099635,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
21099950,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
21299613,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
21999747,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
22199610,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
22199811,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
22399625,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
23100031,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
23299674,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
23299933,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
23499622,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
24199926,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
24399761,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
24399929,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
24599726,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
25300079,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
25499617,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
25499920,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
25699667,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
26399944,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
26599624,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
26599898,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
26799656,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
0,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
199925,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
200147,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
400009,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
400340,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
599894,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
600231,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
799871,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
1100120,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
1299738,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
1300107,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
1499919,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
1500182,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
1699853,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
1700095,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
1899737,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
2200230,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
2399721,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
2400001,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
2599991,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
2600300,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
2799791,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
2800148,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
2999736,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
3299938,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
3499944,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
3500295,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
3699738,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
3699913,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
3899735,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
3900016,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
4099727,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
4399885,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
4599892,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
4600133,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
4799869,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
4800247,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
4999742,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
4999956,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
5199753,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
5499978,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
5699887,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
5700212,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
5899902,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
5900139,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
6099752,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
6099930,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
6299771,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
6599902,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
6799887,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
6800121,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
6999970,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
7000372,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
7199779,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
7200029,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
7399771,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
7699854,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
7899869,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
7900243,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
8099892,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
8100068,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
8299837,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
8300096,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
8499837,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
8800031,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
8999739,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
8999911,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
9199779,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
9200197,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
9399822,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
9400046,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
9599763,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
9900071,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
10100023,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
10100456,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
10299984,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
10300279,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
10499802,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
10500031,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
10699788,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
10999968,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
11199876,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
11200084,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
11400005,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
11400295,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
11599764,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
11599997,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
11799752,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
12099938,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
12299970,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
12300233,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
12499791,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
12500073,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
12699728,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
12699953,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
12899726,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
13200002,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
13399752,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
13399979,100,100,exp(1)-max(200)-min(100)-cc(4)+bp
13599723,-100,0,exp(1)-max(200)-min(100)-cc(4)+bp
0,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
199846,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
200016,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
399742,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
400011,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
599730,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
599904,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
799746,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
799951,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
999796,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
1000088,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
1199824,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
1200042,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
1399824,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
1400011,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
1599824,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
1600088,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
1799829,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
1800006,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
1999946,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
2000186,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
2199812,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
2199972,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
2399731,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
2399950,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
2599722,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
2600012,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
2799787,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
2800082,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
2999783,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
3000024,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
3199776,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
3200046,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
3399932,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
3400163,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
3599937,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
3600142,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
3799747,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
3799972,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
3999787,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
4000014,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
4199777,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
4199968,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
4399837,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
4400415,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
4599784,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
4599994,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
4799785,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
4800133,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
4999787,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
4999997,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
5199790,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
5200005,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
5399779,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
5399937,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
5599790,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
5600028,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
5799791,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
5800035,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
5999791,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
6000003,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
6199791,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
6200004,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
6399780,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
6400022,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
6599791,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
6600020,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
6799790,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
6800030,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
6999790,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
7000008,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
7199789,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
7200027,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
7399778,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
7399975,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
7599698,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
7599891,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
7799790,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
7800004,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
7999793,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
8000143,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
8199793,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
8200012,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
8399780,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
8399947,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
8599703,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
8599892,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
8799792,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
8800013,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
8999789,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
9000061,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
9199787,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
9200043,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
9399779,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
9399944,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
9599681,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
9599965,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
9799786,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
9800004,100,100,exp(2)-max(200)-min(100)-cc(8)+bp
9999772,-100,0,exp(2)-max(200)-min(100)-cc(8)+bp
0,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
199837,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
200038,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
399599,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
399968,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
599629,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
599779,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
799842,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
800129,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
999812,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
999989,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
1199823,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
1200016,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
1399623,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
1400036,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
1599561,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
1599741,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
1799817,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
1800046,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
1999664,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
1999887,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
2199704,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
2199878,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
2399565,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
2399870,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
2602706,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
2602871,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
2802694,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
2803008,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
3002697,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
3003046,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
3203700,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
3203972,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
3403596,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
3403862,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
3603650,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
3603847,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
3803679,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
3803838,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
4003681,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
4004023,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
4203647,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
4203845,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
4403605,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
4403794,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
4603591,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
4603763,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
4803647,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
4803857,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
5003643,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
5003898,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
5203629,-100,0,exp(3)-max(200)-min(100)-cc(16)+bp
5203857,100,100,exp(3)-max(200)-min(100)-cc(16)+bp
